10:15:00.297 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400026369973 is already satisfied
10:18:46.470 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400038176876 is already satisfied
10:18:47.194 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400023772404 is already satisfied
10:18:48.048 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400039277823 is already satisfied
10:18:48.739 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400039637712 is already satisfied
10:18:49.398 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400030160491 is already satisfied
10:18:50.044 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400039790446 is already satisfied
10:18:50.838 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400023000396 is already satisfied
10:18:51.950 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400039165165 is already satisfied
10:18:52.711 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400022876026 is already satisfied
10:18:53.356 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400039710988 is already satisfied
10:19:05.206 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400024300346 is satisfied with the Transaction ID 200297890078
10:19:18.140 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400033070549 is satisfied with the Transaction ID 200297890104
10:19:19.657 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400021433481 is already satisfied
10:19:20.627 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400023288576 is already satisfied
10:19:21.329 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400021433156 is already satisfied
10:19:32.965 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400031242260 is satisfied with the Transaction ID 200297890129
10:19:45.547 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400037298234 is satisfied with the Transaction ID 200297890154
10:19:58.409 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400031764485 is satisfied with the Transaction ID 200297890182
10:20:11.054 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400064191167 is satisfied with the Transaction ID 200297890210
10:20:24.628 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400025699857 is satisfied with the Transaction ID 200297890238
10:20:39.696 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400026342385 is satisfied with the Transaction ID 200297890272
10:20:52.260 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400024037532 is satisfied with the Transaction ID 200297890304
10:21:04.803 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400060755217 is satisfied with the Transaction ID 200297890329
10:21:17.938 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400018318790 is satisfied with the Transaction ID 200297890359
10:21:30.315 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400063347460 is satisfied with the Transaction ID 200297890397
10:21:43.490 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400069299283 is satisfied with the Transaction ID 200297890427
10:21:56.716 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400039235375 is satisfied with the Transaction ID 200297890464
10:22:09.591 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400061104251 is satisfied with the Transaction ID 200297890529
10:22:22.553 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400037847150 is satisfied with the Transaction ID 200297890563
10:22:35.328 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400061210657 is satisfied with the Transaction ID 200297890595
10:22:48.392 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400060904431 is satisfied with the Transaction ID 200297890625
10:23:01.418 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400061048703 is satisfied with the Transaction ID 200297890661
10:23:14.643 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400061278132 is satisfied with the Transaction ID 200297890693
10:23:16.450 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400061727649 is already satisfied
10:23:28.183 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400066545636 is satisfied with the Transaction ID 200297890722
10:23:41.768 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400017237288 is satisfied with the Transaction ID 200297890749
10:23:54.379 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400039670413 is satisfied with the Transaction ID 200297890775
10:24:07.682 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400038915447 is satisfied with the Transaction ID 200297890802
10:24:20.824 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400037243960 is satisfied with the Transaction ID 200297890829
10:24:37.325 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400022130501 is satisfied with the Transaction ID 200297890852
10:24:51.183 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400024031954 is satisfied with the Transaction ID 200297890890
10:25:04.106 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400025732190 is satisfied with the Transaction ID 200297890909
10:25:17.149 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400017796672 is satisfied with the Transaction ID 200297890939
10:25:29.734 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400023084739 is satisfied with the Transaction ID 200297890976
10:25:42.820 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400063432793 is satisfied with the Transaction ID 200297890999
10:25:55.790 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400020212864 is satisfied with the Transaction ID 200297891029
10:26:09.025 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400021896378 is satisfied with the Transaction ID 200297891063
10:26:22.941 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400021864994 is satisfied with the Transaction ID 200297891100
10:26:36.079 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400061705342 is satisfied with the Transaction ID 200297891131
10:27:49.308 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400061035733 is satisfied with the Transaction ID 200297891301
10:28:02.848 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400039316916 is satisfied with the Transaction ID 200297891338
10:28:16.456 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400061025299 is satisfied with the Transaction ID 200297891369
10:28:29.725 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400039239867 is satisfied with the Transaction ID 200297891406
10:34:09.691 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - https://www.cersai.org.in/CERSAI/home.prg URL Opened Successfully in chrome browser
10:35:09.538 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400060978869 is satisfied with the Transaction ID 200297892562
10:35:23.248 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400061232594 is satisfied with the Transaction ID 200297892630
10:35:36.215 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400063978781 is satisfied with the Transaction ID 200297892675
10:35:49.251 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400061047541 is satisfied with the Transaction ID 200297892717
10:36:02.641 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400028622031 is satisfied with the Transaction ID 200297892749
10:36:15.910 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400024268686 is satisfied with the Transaction ID 200297892781
10:36:28.219 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400026459505 is satisfied with the Transaction ID 200297892811
10:36:40.836 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400061297885 is satisfied with the Transaction ID 200297892846
10:36:53.734 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400016912240 is satisfied with the Transaction ID 200297892885
10:37:06.123 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400061098160 is satisfied with the Transaction ID 200297892915
10:37:18.528 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400023196999 is satisfied with the Transaction ID 200297892947
10:37:30.768 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400061308043 is satisfied with the Transaction ID 200297892985
10:37:42.935 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400073003722 is satisfied with the Transaction ID 200297893025
10:37:55.206 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400069927832 is satisfied with the Transaction ID 200297893065
10:38:08.168 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400039722634 is satisfied with the Transaction ID 200297893097
10:38:20.390 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400060996470 is satisfied with the Transaction ID 200297893128
10:38:32.644 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400063926375 is satisfied with the Transaction ID 200297893170
10:38:45.071 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400014496794 is satisfied with the Transaction ID 200297893205
10:38:57.465 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400020474024 is satisfied with the Transaction ID 200297893235
10:39:09.847 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400020555202 is satisfied with the Transaction ID 200297893276
10:39:22.502 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400033015892 is satisfied with the Transaction ID 200297893308
10:39:34.652 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400037913553 is satisfied with the Transaction ID 200297893342
10:39:47.319 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400061223829 is satisfied with the Transaction ID 200297893371
10:40:00.097 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400035681399 is satisfied with the Transaction ID 200297893410
10:40:02.064 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400039237490 is already satisfied
10:40:13.930 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400021445971 is satisfied with the Transaction ID 200297893460
10:40:26.289 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400069535653 is satisfied with the Transaction ID 200297893500
10:40:45.800 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400063319194 is satisfied with the Transaction ID 200297893547
10:41:00.570 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400071692385 is satisfied with the Transaction ID 200297893600
10:41:14.887 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400019435028 is satisfied with the Transaction ID 200297893634
10:41:27.494 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400023083667 is satisfied with the Transaction ID 200297893662
10:41:40.172 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400024931193 is satisfied with the Transaction ID 200297893693
10:41:54.663 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400039237270 is satisfied with the Transaction ID 200297893738
10:42:11.089 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400023731923 is satisfied with the Transaction ID 200297893795
10:42:13.284 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400066575613 is already satisfied
10:42:26.070 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400038932369 is satisfied with the Transaction ID 200297893853
10:42:40.319 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400061361167 is satisfied with the Transaction ID 200297893897
10:42:54.285 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400027195690 is satisfied with the Transaction ID 200297893927
10:43:07.467 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400039192651 is satisfied with the Transaction ID 200297893960
10:43:21.172 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400039192966 is satisfied with the Transaction ID 200297894004
10:43:23.689 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400060996392 is already satisfied
10:43:36.304 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400023446460 is satisfied with the Transaction ID 200297894049
10:43:50.003 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400032087405 is satisfied with the Transaction ID 200297894079
10:44:03.218 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400030220481 is satisfied with the Transaction ID 200297894112
10:44:18.528 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400060896449 is satisfied with the Transaction ID 200297894149
10:44:31.594 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400064694514 is satisfied with the Transaction ID 200297894176
10:44:46.042 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400061819994 is satisfied with the Transaction ID 200297894213
10:45:00.683 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400023772863 is satisfied with the Transaction ID 200297894258
10:45:14.758 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400075218465 is satisfied with the Transaction ID 200297894301
10:45:28.934 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400014990862 is satisfied with the Transaction ID 200297894351
10:45:42.746 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400019652437 is satisfied with the Transaction ID 200297894387
10:45:56.295 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400024496033 is satisfied with the Transaction ID 200297894430
10:46:09.537 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400063886293 is satisfied with the Transaction ID 200297894474
10:46:22.812 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400064553219 is satisfied with the Transaction ID 200297894506
10:46:36.455 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400026975176 is satisfied with the Transaction ID 200297894561
10:46:50.514 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400038946694 is satisfied with the Transaction ID 200297894606
10:47:03.657 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400060903282 is satisfied with the Transaction ID 200297894640
10:47:17.472 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400061321328 is satisfied with the Transaction ID 200297894682
10:47:31.450 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400061693824 is satisfied with the Transaction ID 200297894725
10:47:45.484 [main] INFO  com.satfnRegBot.automationScripts.SatisfactionRegisteration - 400016620052 is satisfied with the Transaction ID 200297894772
